
Integration time [ms]: 100.000
Averaging Nr. [scans]: 40
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 2101012U2
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

197.733;   63.400;  516.000;  404.000
197.879;  -85.200; -610.000; -634.000
198.025;  -46.650; -475.000; -420.000
198.171;  -81.100; -602.000; -612.000
198.317;  -31.850; -401.000; -316.000
198.463;  -62.825; -655.000; -404.000
198.609;   33.500;  181.000; -137.000
198.755;  -84.875; -644.000; -410.000
198.901;  -56.575; -505.000; -424.000
199.047;  -72.225; -615.000; -488.000
199.193;  -38.650; -230.000; -468.000
199.339;  -32.900; -222.000; -369.000
199.485;   38.800;  330.000;  271.000
199.631;   21.775;  227.000;  310.000
199.777;  -59.525; -466.000; -398.000
199.923;  -59.725; -610.000; -424.000
200.069;    7.675; -141.000;  -58.000
200.215;   59.350;  128.000;  453.000
200.361;   57.075;  243.000;  477.000
200.507;  -63.275; -600.000; -373.000
200.653;  -34.375; -371.000; -194.000
200.798;  -37.275; -215.000; -125.000
200.944;   -2.450; -146.000;  -41.000
201.090;   34.825;   61.000;  222.000
201.236;   -4.125; -116.000; -158.000
201.382;  109.650;  874.000;  903.000
201.528;    2.775;  -58.000;  -48.000
201.674;  -36.975; -386.000; -293.000
201.819;  -50.325; -540.000; -439.000
201.965;  -83.575; -699.000; -447.000
202.111;  -38.825; -273.000; -226.000
202.257;  -31.575; -250.000; -238.000
202.402;   18.050;   13.000;  -36.000
202.548;  -30.575; -169.000; -116.000
202.694;   85.250;  410.000; -183.000
202.840;  -73.025; -603.000; -531.000
202.985;  -62.750; -681.000; -639.000
203.131; -111.375; -832.000; -666.000
203.277;   -2.825; -199.000; -262.000
203.423;  -52.825; -434.000; -520.000
203.568;  -39.675; -462.000; -237.000
203.714;  -56.900; -535.000; -542.000
203.860;  -69.700; -682.000; -641.000
204.005;    4.700;  112.000;  167.000
204.151;   94.250;  561.000;  556.000
204.296;  -51.000; -354.000; -221.000
204.442;  -68.625; -600.000; -547.000
204.588;  -76.150; -592.000; -579.000
204.733;   31.525;  178.000;  168.000
204.879; -134.300;-1018.000; -822.000
205.025;    7.100;  -99.000;  126.000
205.170;   -5.250;  -17.000;   94.000
